SHOE AVE;P DELA PAZ-P ANTONIO;CR;2,500.00;
SHOE AVE;P DELA PAZ-P ANTONIO;RR;2,500.00;
SHOE AVE;P DELA PAZ-P ANTONIO;I;2,500.00;
SHOE AVE;RODRIGUEZ SPORTS CENTRE;GL;0.00;GOVERNMENT LAND
SUMULONG HIWAY;J P RIZAL-SHOE AVE;CR;2,650.00;
SUMULONG HIWAY;J P RIZAL-SHOE AVE;RR;2,500.00;
SUMULONG HIWAY;RODRIGUEZ SPORTS CENTRE;GL;0.00;GOVERNMENT LAND
SUMULONG HIWAY;SHOE AVE-CAINTA BDRY;CR;1,650.00;
SUMULONG HIWAY;SHOE AVE-CAINTA BDRY;RR;1,500.00;
V SANTOS;J P RIZAL-SHOE AVE;CR;800.00;
V SANTOS;J P RIZAL-SHOE AVE;RR;800.00;
VILLALON ST;J P RIZAL-SHOE AVE;RR;700.00;
VISTA VALLEY SUBD;;RR;800.00;
ZENAIDA SUBD;;RR;400.00;
2ND STREET;P ANTONIO-MENDOZA;RR;700.00;
3RD STREET;P ANTONIO-MENDOZA;RR;700.00;
4TH STREET;P ANTONIO-MENDOZA;RR;700.00;
ALL OTHER STREETS;;CR;1,000.00;
ALL OTHER STREETS;;RR;400.00;
ALL OTHER STREETS;;GP;200.00;
BARANGAY:;TAÑONG;;;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;CR;2,500.00;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;RR;2,500.00;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;I;2,500.00;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;APD;0.00;LANDLESS TANONG    N   -  BONIFACIO AVENUE     E   -  MANGAHAN ST, EXTENDING TOWARDS THE PROPERTY LINE OF  PROVIDENT VILLAGE  S   -  PROPERTY LINE OF PROVIDENT VILLAGE W  -  U-TEX
GEN JULIAN ST;L JAENA-MANGAHAN;RR;750.00;
LOPEZ JAENA ST;;RR;750.00;
LOPEZ JAENA ST;;I;750.00;
LOYOLA GRAND VILLAS 1,  2;;RR;1,250.00;
MANGGAHAN;;RR;700.00;
PROVIDENT VILLAGE;;RR;850.00;
ST JOSEPH VILLAGE;;RR;750.00;
ST MARY AVE;;RR;1,000.00;
TAVERA;;RR;700.00;
TIPAN;;RR;700.00;
ALL OTHER STREETS;;RR;500.00;
LA VISTA SUBD;;RR;1,250.00;
