RDO:;RDO NO. 28 - NOVALICHES;;;(FORMERLY RDO NO. 30 -  NORTH QUEZON CITY);
QUIRINO HIWAY;SAN BARTOLOME;I;5,000.00;;
VILLAFLOR SUBD;SAN BARTOLOME;RR;1,800.00;;
ALL OTHER SUBDIVISION;SAN BARTOLOME;RR;1,500.00;;
ALL OTHER SUBDIVISION;SAN BARTOLOME;GP;450.00;;
TOWNHOUSE   (CCT);SAN BARTOLOME;RC;10,000.00;;
CONDOMINIUM;SAN BARTOLOME;RC;15,000.00;;
CONDOMINIUM;SAN BARTOLOME;CC;18,000.00;;
BARANGAY:;HOLY SPIRIT;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
ADEZ REALTY;CAPITOL;RR;1,800.00;;
BF HOMES;CAPITOL;RR;2,300.00;;
DON ANTONIO HTS;CAPITOL;RR;2,300.00;;
DON ENRIQUE HTS;CAPITOL;RR;2,300.00;;
DON M MARCOS AVE;CAPITOL;CR;6,000.00;;
DON M MARCOS AVE;CAPITOL;RR;4,000.00;;
VILLA BEATRIZ SUBD.;CAPITOL;RR;1,500.00;;
GIL ARMI SUBD;CAPITOL;RR;1,500.00;;
ISADORA HILLS;CAPITOL;RR;1,500.00;;
KAPALARAN SUBD;CAPITOL;RR;1,800.00;;
KASIYAHAN SUBD;CAPITOL;RR;1,800.00;;
KALIGTASAN SUBD;CAPITOL;RR;1,800.00;;
VILLA MALOLES SUBD;CAPITOL;RR;1,800.00;;
ZUZUARREGUI;CAPITOL;RR;1,800.00;;
ALL OTHER SUBDIVISIONS;CAPITOL;RR;1,400.00;;
TOWNHOUSE   (CCT);CAPITOL;RC;10,000.00;;
CONDOMINIUM;CAPITOL;RC;15,000.00;;
CONDOMINIUM;CAPITOL;CC;18,000.00;;
DONA JUANA;CAPITOL;RR;1,400.00;;
MAPAYAPA VILLAGE II;CAPITOL;RR;1,400.00;;
BARANGAY:;KALIGAYAHAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
GREENFIELDS 1 & 2;NOVALICHES;RR;1,800.00;;
MILLIONARES VILL;NOVALICHES;RR;1,800.00;;
NEW HAVEN SUBD;NOVALICHES;RR;1,800.00;;
QUIRINO HIWAY;NOVALICHES;CR;7,500.00;;
QUIRINO HIWAY;NOVALICHES;RR;4,000.00;;
QUIRINO HIWAY;NOVALICHES;I;5,000.00;;
ROLLING HILLS;NOVALICHES;RR;1,800.00;;
ST JUDE SUBD;NOVALICHES;RR;1,200.00;;
TS CRUZ;NOVALICHES;RR;1,200.00;;
ZABARTE SUBD;NOVALICHES;RR;1,200.00;;
NORTH DIAMOND;NOVALICHES;RR;1,200.00;;
SIERRA MADRE;NOVALICHES;RR;1,200.00;;
EVAIL;NOVALICHES;RR;1,200.00;;
SUSHILA;NOVALICHES;RR;1,200.00;;
HOBART;NOVALICHES;RR;1,200.00;;
ALL OTHER SUBDIVISION;NOVALICHES;RR;1,200.00;;
TOWNHOUSE   (CCT);NOVALICHES;RC;10,000.00;;
CONDOMINIUM;NOVALICHES;RC;15,000.00;;
CONDOMINIUM;NOVALICHES;CC;18,000.00;;
FRANVILLE;NOVALICHES;RR;1,200.00;;
CALALANG COMPOUND;NOVALICHES;RR;1,200.00;;
RIVERA VILLE;NOVALICHES;RR;1,200.00;;
JOYVILLE;NOVALICHES;RR;1,200.00;;
BARANGAY:;KATIPUNAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
MANGGA ROAD;BAGO BANTAY;RR;1,400.00;;
RICARDO;BAGO BANTAY;RR;1,400.00;;
ROOSEVELT AVE;BAGO BANTAY;CR;10,000.00;;
ROOSEVELT AVE;BAGO BANTAY;RR;7,500.00;;
SAN ANTONIO;BAGO BANTAY;RR;7,000.00;;
EDSA;BAGO BANTAY;CR;13,500.00;;
ALL OTHER STREETS;BAGO BANTAY;RR;1,400.00;;
TOWNHOUSE   (CCT);BAGO BANTAY;RC;10,000.00;;
CONDOMINIUM;BAGO BANTAY;RC;15,000.00;;
CONDOMINIUM;BAGO BANTAY;CC;18,000.00;;
BARANGAY:;LOURDES;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
APO AVENUE;STA MESA HEIGHTS;RR;5,000.00;;
BANAWE;STA MESA HEIGHTS;CR;9,000.00;;
BANAWE;STA MESA HEIGHTS;RR;5,000.00;;
CALAMBA;STA MESA HEIGHTS;RR;5,000.00;;
CORDILLERA;STA MESA HEIGHTS;RR;5,000.00;;
CORDILLERA;STA MESA HEIGHTS;CR;7,500.00;;
D TUASON;STA MESA HEIGHTS;RR;5,000.00;;
D TUASON;STA MESA HEIGHTS;CR;7,500.00;;
DAPITAN;STA MESA HEIGHTS;RR;5,000.00;;
DON MANUEL;STA MESA HEIGHTS;RR;5,000.00;;
LAONG LAAN;STA MESA HEIGHTS;RR;5,000.00;;
M CUENCO;STA MESA HEIGHTS;RR;5,000.00;;
MARIA CLARA;STA MESA HEIGHTS;RR;5,000.00;;
MAYON;STA MESA HEIGHTS;RR;5,000.00;;
MAYON;STA MESA HEIGHTS;CR;7,500.00;;
N ROXAS;STA MESA HEIGHTS;RR;5,000.00;;
P FLORENTINO;STA MESA HEIGHTS;RR;5,000.00;;
PIY MARGAL;STA MESA HEIGHTS;RR;5,000.00;;
QUEZON AVENUE;STA MESA HEIGHTS;RR;10,000.00;;
QUEZON AVENUE;STA MESA HEIGHTS;CR;14,000.00;;
SAMAT;STA MESA HEIGHTS;RR;5,000.00;;
SIMOUN;STA MESA HEIGHTS;RR;5,000.00;;
SPEAKER PEREZ;STA MESA HEIGHTS;RR;5,000.00;;
ALL OTHER STREETS;STA MESA HEIGHTS;RR;5,000.00;;
TOWNHOUSE   (CCT);STA MESA HEIGHTS;RC;10,000.00;;
CONDOMINIUM;STA MESA HEIGHTS;RC;15,000.00;;
CONDOMINIUM;STA MESA HEIGHTS;CC;18,000.00;;
BADEN EXECUTIVE VILL;STA MESA HEIGHTS;RC;10,000.00;;
RICHMOND TOWNHOMES;STA MESA HEIGHTS;RC;10,000.00;;
BARANGAY:;MAHARLIKA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
APO;SAN JOSE;RR;5,000.00;;
BANAWE;SAN JOSE;CR;9,000.00;;
BANAWE;SAN JOSE;RR;5,000.00;;
CORDILLERA;SAN JOSE;RR;5,000.00;;
CORDILLERA;SAN JOSE;CR;7,500.00;;
D TUAZON;SAN JOSE;RR;5,000.00;;
D TUAZON;SAN JOSE;CR;7,500.00;;
DEL MONTE;SAN JOSE;RR;5,000.00;;
DEL MONTE;SAN JOSE;CR;7,500.00;;
KANLAON;SAN JOSE;RR;5,000.00;;
MALAYA;SAN JOSE;RR;5,000.00;;
MAYON;SAN JOSE;RR;5,000.00;;
MAYON;SAN JOSE;CR;7,500.00;;
RETIRO AMORANTO;SAN JOSE;RR;5,000.00;;
RETIRO AMORANTO;SAN JOSE;CR;7,500.00;;
SPEAKER PEREZ;SAN JOSE;RR;5,000.00;;
STA CATALINA;SAN JOSE;RR;5,000.00;;
ALL OTHER STREETS;SAN JOSE;RR;5,000.00;;
TOWNHOUSE   (CCT);SAN JOSE;RC;10,000.00;;
CONDOMINIUM;SAN JOSE;RC;15,000.00;;
CONDOMINIUM;SAN JOSE;CC;18,000.00;;
BARANGAY:;MAGSAYSAY;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
ABRA;BAGO BANTAY;RR;2,500.00;;
ANTIQUE;BAGO BANTAY;RR;2,500.00;;
BUKIDNON;BAGO BANTAY;RR;2,500.00;;
CAGAYAN;BAGO BANTAY;RR;2,500.00;;
CAMARINES;BAGO BANTAY;RR;2,500.00;;
CONGR AVE;BAGO BANTAY;CR;11,500.00;;
CORREGIDOR;BAGO BANTAY;RR;2,500.00;;
COTABATO;BAGO BANTAY;RR;2,500.00;;
EDSA;BAGO BANTAY;CR;13,000.00;;
FORT SANTIAGO;BAGO BANTAY;RR;2,500.00;;
ILOCOS NORTE;BAGO BANTAY;RR;2,500.00;;
ILOCOS SUR;BAGO BANTAY;RR;2,500.00;;
ISABELA;BAGO BANTAY;RR;2,500.00;;
MISAMIS;BAGO BANTAY;RR;2,500.00;;
NUEVA ECIJA;BAGO BANTAY;RR;2,500.00;;
NUEVA VIZCAYA;BAGO BANTAY;RR;2,500.00;;
ALL OTHER STREETS;BAGO BANTAY;RR;2,500.00;;
TOWNHOUSES  (CCT);BAGO BANTAY;RC;10,000.00;;
CONDOMINIUM;BAGO BANTAY;RC;15,000.00;;
CONDOMINIUM;BAGO BANTAY;CC;18,000.00;;
BARANGAY:;MANRESA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
BANAWE;SAN JOSE;CR;9,000.00;;
BIAK-NA-BATO;SAN JOSE;RR;3,800.00;;
BIAK-NA-BATO;SAN JOSE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BINMAKA;SAN JOSE;RR;3,000.00;;
D TUAZON;SAN JOSE;RR;5,000.00;;
D TUAZON;SAN JOSE;CR;10,000.00;;
DEL MONTE;SAN JOSE;RR;5,000.00;;
DEL MONTE;SAN JOSE;CR;10,000.00;;
G ARANETA;SAN JOSE;RR;5,000.00;;
G ARANETA;SAN JOSE;CR;7,500.00;;
G ARANETA;SAN JOSE;I;6,000.00;;
IGDALIG;SAN JOSE;RR;3,000.00;;
LATUKAN;SAN JOSE;RR;3,000.00;;
MAKATURING;SAN JOSE;RR;3,000.00;;
MATUTUM;SAN JOSE;RR;3,000.00;;
MAUBAN;SAN JOSE;RR;3,000.00;;
OBUDAN;SAN JOSE;RR;3,000.00;;
PAGATAAN;SAN JOSE;RR;3,000.00;;
PANULCURAN;SAN JOSE;RR;3,000.00;;
SAPOCOL;SAN JOSE;RR;3,000.00;;
SGT D RIVERA;SAN JOSE;RR;4,100.00;;
SGT D RIVERA;SAN JOSE;CR;6,000.00;;
STA ROSA;SAN JOSE;RR;3,000.00;;
STO DOMINGO;SAN JOSE;RR;3,800.00;;
STO DOMINGO;SAN JOSE;CR;7,500.00;;
STO DOMINGO;SAN JOSE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
TAGDALIT;SAN JOSE;RR;3,000.00;;
ROXAS;SAN JOSE;RR;3,000.00;;
ALL OTHER STREETS;SAN JOSE;RR;3,000.00;;
TOWNHOUSES  (CCT);SAN JOSE;RC;10,000.00;;
CONDOMINIUM;SAN JOSE;RC;15,000.00;;
CONDOMINIUM;SAN JOSE;CC;18,000.00;;
MONTASA (APD NO. 28);SAN JOSE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;MARIBLO;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
BERNARDO;DEL MONTE;RR;2,500.00;;
CADIG;DEL MONTE;RR;2,500.00;;
DAGUPAN;DEL MONTE;RR;2,500.00;;
DE VERA;DEL MONTE;RR;2,500.00;;
JOAQUIN;DEL MONTE;RR;2,500.00;;
MAPALAD;DEL MONTE;RR;2,500.00;;
MONTEMAYOR;DEL MONTE;RR;2,500.00;;
MORATO AVENUE;DEL MONTE;RR;2,500.00;;
P PAREDES;DEL MONTE;RR;2,500.00;;
PUNGCO;DEL MONTE;RR;2,500.00;;
RODRIGUEZ;DEL MONTE;RR;2,500.00;;
ROOSEVELT AVE;DEL MONTE;RR;7,500.00;;
ROOSEVELT AVE;DEL MONTE;CR;10,000.00;;
SAN PEDRO;DEL MONTE;RR;2,500.00;;
TOLENTINO;DEL MONTE;RR;2,500.00;;
UMALI;DEL MONTE;RR;2,500.00;;
WILSON;DEL MONTE;RR;2,500.00;;
JOHN GORDON;DEL MONTE;RR;2,500.00;;
ALL OTHER STREETS;DEL MONTE;RR;2,500.00;;
TOWNHOUSE   (CCT);DEL MONTE;RC;10,000.00;;
CONDOMINIUM;DEL MONTE;RC;15,000.00;;
CONDOMINIUM;DEL MONTE;CC;18,000.00;;
BARANGAY:;MASAMBONG;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
AMOLAT;SAN JOSE;RR;2,500.00;;
AMUSLAN;SAN JOSE;RR;2,500.00;;
BAHAWAN;SAN JOSE;RR;2,500.00;;
BAKIL;SAN JOSE;RR;2,500.00;;
CAGNA;SAN JOSE;RR;2,500.00;;
CAPANG;SAN JOSE;RR;2,500.00;;
CAPDAS;SAN JOSE;RR;2,500.00;;
CORUMI;SAN JOSE;RR;2,500.00;;
DEL MONTE AVE;SAN JOSE;RR;5,000.00;;
DEL MONTE AVE;SAN JOSE;CR;9,000.00;;
G ARANETA;SAN JOSE;RR;5,000.00;;
G ARANETA;SAN JOSE;CR;7,500.00;;
G ARANETA;SAN JOSE;I;6,000.00;;
GABO;SAN JOSE;RR;2,500.00;;
GASAN;SAN JOSE;RR;2,500.00;;
ILIHAN;SAN JOSE;RR;2,500.00;;
INAMIN;SAN JOSE;RR;2,500.00;;
MABITUAN;SAN JOSE;RR;2,500.00;;
MALAC;SAN JOSE;RR;2,500.00;;
MALASIMBO;SAN JOSE;RR;2,500.00;;
MASOLA;SAN JOSE;RR;2,500.00;;
MUNONG;SAN JOSE;RR;2,500.00;;
PAYTE;SAN JOSE;RR;2,500.00;;
POSCOY;SAN JOSE;RR;2,500.00;;
TINADUAN;SAN JOSE;RR;2,500.00;;
TOCTOCAN;SAN JOSE;RR;2,500.00;;
WAYAN;SAN JOSE;RR;2,500.00;;
TINAQAUN;SAN JOSE;RR;2,500.00;;
TRIO;SAN JOSE;RR;2,500.00;;
ALL OTHER STREETS;SAN JOSE;RR;2,500.00;;
TOWNHOUSE   (CCT);SAN JOSE;RC;10,000.00;;
CONDOMINIUM;SAN JOSE;RC;15,000.00;;
CONDOMINIUM;SAN JOSE;CC;18,000.00;;
BARANGAY:;MATANDANG BALARA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
LUZON AVE;CAPITOL;RR;1,400.00;;
PARIAN SUBD;CAPITOL;RR;2,600.00;;
INTRAMUROS;CAPITOL;RR;2,300.00;;
F N RAMOS;CAPITOL;RR;1,400.00;;
DON M MARCOS AVE;CAPITOL;RR;7,500.00;;
DON M MARCOS AVE;CAPITOL;CR;8,500.00;;
ALL OTHER SUBDIVISION;CAPITOL;RR;1,400.00;;
TOWNHOUSE   (CCT);CAPITOL;RC;10,000.00;;
CONDOMINIUM;CAPITOL;RC;15,000.00;;
CONDOMINIUM;CAPITOL;CC;18,000.00;;
NORTH SUSANA EXEC PH 3A;CAPITOL;RR;2,300.00;;
ROMA ROSA;CAPITOL;RR;1,400.00;;
VILLA BEATRIZ;CAPITOL;RR;1,400.00;;
BARANGAY:;MATALAHIB;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
AIS AVE;STA MESA HEIGHTS;RR;5,000.00;;
ATOK;STA MESA HEIGHTS;RR;5,000.00;;
BANAWE;STA MESA HEIGHTS;CR;9,000.00;;
BANAWE;STA MESA HEIGHTS;RR;5,000.00;;
BIAK NA BATO;STA MESA HEIGHTS;CR;6,000.00;;
BIAK NA BATO;STA MESA HEIGHTS;RR;5,000.00;;
BIAK NA BATO;STA MESA HEIGHTS;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
CALAMBA;STA MESA HEIGHTS;RR;5,000.00;;
DAPITAN;STA MESA HEIGHTS;RR;5,000.00;;
DON JOSE;STA MESA HEIGHTS;RR;5,000.00;;
DON M AGREGADO;STA MESA HEIGHTS;RR;5,000.00;;
FLORENTINO;STA MESA HEIGHTS;RR;5,000.00;;
FLORENTINO;STA MESA HEIGHTS;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
G ARANETA;STA MESA HEIGHTS;CR;7,500.00;;
G ARANETA;STA MESA HEIGHTS;RR;5,000.00;;
G ARANETA;STA MESA HEIGHTS;I;6,000.00;;
M CUENCO;STA MESA HEIGHTS;RR;5,000.00;;
M CUENCO;STA MESA HEIGHTS;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
MARIA CLARA;STA MESA HEIGHTS;RR;5,000.00;;
MACOPA;STA MESA HEIGHTS;RR;5,000.00;;
N ROXAS;STA MESA HEIGHTS;RR;5,000.00;;
PIY MARGAL;STA MESA HEIGHTS;RR;5,000.00;;
QUEZON AVENUE;STA MESA HEIGHTS;RR;10,000.00;;
QUEZON AVENUE;STA MESA HEIGHTS;CR;14,000.00;;
RETIRO AMORANTO;STA MESA HEIGHTS;RR;5,000.00;;
RETIRO AMORANTO;STA MESA HEIGHTS;CR;7,500.00;;
SAMAT;STA MESA HEIGHTS;RR;5,000.00;;
SIMOUN;STA MESA HEIGHTS;RR;5,000.00;;
TOWNHOUSE   (CCT);STA MESA HEIGHTS;RC;10,000.00;;
CONDOMINIUM;STA MESA HEIGHTS;RC;15,000.00;;
CONDOMINIUM;STA MESA HEIGHTS;CC;18,000.00;;
BARANGAY:;NAGKAISANG NAYON;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
INTERVILLE;NOVALICHES;RR;1,200.00;;
LAZARO RAMIREZ;NOVALICHES;RR;1,200.00;;
DON ENRIQUE;NOVALICHES;RR;1,200.00;;
FLORENCEVILLE;NOVALICHES;RR;1,200.00;;
SAN PAULO;NOVALICHES;RR;1,200.00;;
TORRES VILLAGE;NOVALICHES;RR;1,200.00;;
ST JAMES;NOVALICHES;RR;1,200.00;;
SUMMER WIND;NOVALICHES;RR;1,200.00;;
AMPARO CAPRI;NOVALICHES;RR;1,200.00;;
JORDAN HEIGHTS;NOVALICHES;RR;1,200.00;;
GERRYVILLE;NOVALICHES;RR;1,200.00;;
SAN ANTONIO;NOVALICHES;RR;1,200.00;;
DE JESUS;NOVALICHES;RR;1,200.00;;
PASCUAL;NOVALICHES;RR;1,200.00;;
VILLA NOVA;NOVALICHES;RR;1,200.00;;
MA SOCORRO;NOVALICHES;RR;1,200.00;;
DANTES;NOVALICHES;RR;1,200.00;;
AMPARu SUBD;NOVALICHES;RR;1,200.00;;
CAPRI HTS;NOVALICHES;RR;1,200.00;;
DE JESUS SUBD;NOVALICHES;RR;1,200.00;;
GEN LUIS;NOVALICHES;RR;1,800.00;;
GEN LUIS;NOVALICHES;I;3,000.00;;
GEN LUIS;NOVALICHES;CR;6,800.00;;
JONAVILLE;NOVALICHES;RR;1,200.00;;
JOSEFINA;NOVALICHES;RR;1,200.00;;
PLDT;NOVALICHES;RR;1,200.00;;
QUEENS LAND;NOVALICHES;RR;1,200.00;;
ST VINCENT;NOVALICHES;RR;1,200.00;;
TS CRUZ SUBD;NOVALICHES;RR;1,900.00;;
URBIEN SUBD;NOVALICHES;RR;1,200.00;;
VISAYAS AVE;NOVALICHES;RR;1,700.00;;
VISAYAS AVE;NOVALICHES;CR;2,100.00;;
ALL OTHER STREETS;NOVALICHES;RR;3,000.00;;
ALL OTHER SUBDIVISION;NOVALICHES;RR;1,200.00;;
TOWNHOUSE   (CCT);NOVALICHES;RC;10,000.00;;
CONDOMINIUM;NOVALICHES;RC;15,000.00;;
CONDOMINIUM;NOVALICHES;CC;18,000.00;;
BARANGAY:;NAYONG KANLURAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
DEL MONTE AVE;GEN ROXAS;CR;10,000.00;;
MASBATE;GEN ROXAS;CR;5,000.00;;
MASBATE;GEN ROXAS;RR;3,500.00;;
MASBATE;GEN ROXAS;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
SORSOGON;GEN ROXAS;CR;5,000.00;;
SORSOGON;GEN ROXAS;RR;3,500.00;;
SULO;GEN ROXAS;CR;5,000.00;;
SULO;GEN ROXAS;RR;3,500.00;;
SURIGAO;GEN ROXAS;CR;5,000.00;;
SURIGAO;GEN ROXAS;RR;3,500.00;;
WEST AVENUE;GEN ROXAS;CR;13,000.00;;
WEST AVENUE;GEN ROXAS;RR;7,500.00;;
ZAMBOANGA;GEN ROXAS;CR;5,000.00;;
ZAMBOANGA;GEN ROXAS;RR;3,500.00;;
ALL OTHER STREETS;GEN ROXAS;RR;3,500.00;;
TOWNHOUSE   (CCT);GEN ROXAS;RC;10,000.00;;
CONDOMINIUM;GEN ROXAS;RC;15,000.00;;
CONDOMINIUM;GEN ROXAS;CC;18,000.00;;
MACOR CLASSICS  (CCT);GEN ROXAS;RC;10,000.00;;
MACOR CLASSICS  (CCT);GEN ROXAS;CC;18,000.00;;
BARANGAY:;NOVALICHES PROPER;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
MADRILEGO;NOVALICHES;RR;1,400.00;;
TIONGSON;NOVALICHES;RR;1,400.00;;
FRANCISCO;NOVALICHES;RR;1,400.00;;
ZAMORA;NOVALICHES;RR;1,400.00;;
ROMANVILLE;NOVALICHES;RR;1,400.00;;
GREENVIEW PHASE I;NOVALICHES;RR;1,400.00;;
SAN PEDRO VII & IX;NOVALICHES;RR;1,400.00;;
TRANSUNION;NOVALICHES;RR;1,400.00;;
AUSTRIA;NOVALICHES;RR;2,400.00;;
BUENAMAR SUBD;NOVALICHES;RR;1,400.00;;
DONA ISAURA;NOVALICHES;RR;1,400.00;;
DONA ROSARIO;NOVALICHES;RR;1,400.00;;
DUMALAY;NOVALICHES;RR;2,400.00;;
GEN LUIS;NOVALICHES;RR;2,600.00;;
GEN LUIS;NOVALICHES;CR;8,300.00;;
LOURDES;NOVALICHES;RR;2,600.00;;
LOURDES;NOVALICHES;CR;3,000.00;;
NICANOR;NOVALICHES;RR;2,700.00;;
QUIRINO HIWAY;NOVALICHES;RR;2,900.00;;
QUIRINO HIWAY;NOVALICHES;CR;7,500.00;;
RAMIREZ CPD;NOVALICHES;RR;2,700.00;;
SARMIENTO;NOVALICHES;RR;2,700.00;;
SAUYO;NOVALICHES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
SUSANO;NOVALICHES;CR;4,300.00;;
SUSANO;NOVALICHES;RR;2,600.00;;
ALL OTHER STREETS;NOVALICHES;RR;1,400.00;;
TOWNHOUSE   (CCT);NOVALICHES;RC;10,000.00;;
CONDOMINIUM;NOVALICHES;RC;15,000.00;;
CONDOMINIUM;NOVALICHES;CC;18,000.00;;
ABELARDO SIAJO SUBD;NOVALICHES;RR;1,400.00;;
CENTURY HOMES;NOVALICHES;RC;10,000.00;;
SANTIAGO SUBD;NOVALICHES;RR;1,400.00;;
VICTA CMPD;NOVALICHES;RR;1,400.00;;
FOREST HILLS;NOVALICHES;RR;1,400.00;;
MAGNO;NOVALICHES;RR;1,400.00;;
BARANGAY:;PAANG BUNDOK;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
A BONIFACIO;LA LOMA;CR;10,000.00;;
A BONIFACIO;LA LOMA;RR;4,000.00;;
ABAO;LA LOMA;RR;3,500.00;;
AMORANTO RETIRO;LA LOMA;CR;7,500.00;;
AMORANTO RETIRO;LA LOMA;RR;4,500.00;;
ANGELO;LA LOMA;RR;2,700.00;;
BACO;LA LOMA;RR;2,700.00;;
BULUSAN;LA LOMA;RR;2,700.00;;
CALAVITE;LA LOMA;RR;2,700.00;;
DR ALEJOS;LA LOMA;RR;2,700.00;;
GEN TINIO;LA LOMA;RR;2,700.00;;
HALCON;LA LOMA;RR;2,700.00;;
IBA;LA LOMA;RR;2,700.00;;
IRIGA;LA LOMA;RR;2,700.00;;
ISAROG;LA LOMA;RR;2,700.00;;
LABO;LA LOMA;RR;2,700.00;;
MARIVELES;LA LOMA;RR;2,700.00;;
TACIO;LA LOMA;RR;2,700.00;;
ALL OTHER STREETS;LA LOMA;RR;2,700.00;;
TOWNHOUSE   (CCT);LA LOMA;RC;10,000.00;;
CONDOMINIUM;LA LOMA;RC;15,000.00;;
CONDOMINIUM;LA LOMA;CC;18,000.00;;
BARANGAY:;PAG-ASA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
MINDANAO AVE;BAGO BANTAY;RR;3,800.00;;
MINDANAO AVE;BAGO BANTAY;CR;4,100.00;;
ROAD LOT 1;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 10;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 11;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 12;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 13;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 14;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 16;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 19;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 2;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 22;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 3;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 4;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 5;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 6;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 7;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 8;BAGO BANTAY;RR;2,500.00;;
ROAD LOT 9;BAGO BANTAY;RR;2,500.00;;
ALL OTHER STREETS;BAGO BANTAY;RR;2,500.00;;
TOWNHOUSE   (CCT);BAGO BANTAY;RC;10,000.00;;
CONDOMINIUM;BAGO BANTAY;RC;15,000.00;;
CONDOMINIUM;BAGO BANTAY;CC;18,000.00;;
CARBONELL SUBD;BAGO BANTAY;RR;2,500.00;;
NUEVA VIZCAYA;BAGO BANTAY;RR;2,500.00;;
BARANGAY:;PAG-IBIG SA NAYON;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
A BONIFACIO;BALINTAWAK;CR;7,500.00;;
DARAGA;BALINTAWAK;RR;2,600.00;;
DASMARINAS;BALINTAWAK;RR;2,600.00;;
DAYNU;BALINTAWAK;RR;2,600.00;;
DINALUPIHAN;BALINTAWAK;RR;2,600.00;;
FERNANDEZ;BALINTAWAK;RR;2,600.00;;
PAG-IBIG SA NAYON;BALINTAWAK;RR;2,600.00;;
PINEDA;BALINTAWAK;RR;2,600.00;;
SELECTA DRIVE;BALINTAWAK;RR;2,600.00;;
SGT RIVERA;BALINTAWAK;RR;2,600.00;;
SGT RIVERA;BALINTAWAK;CR;4,500.00;;
MARVEX DRIVE;BALINTAWAK;RR;2,600.00;;
ALL OTHER STREETS;BALINTAWAK;RR;2,600.00;;
TOWNHOUSE   (CCT);BALINTAWAK;RC;10,000.00;;
CONDOMINIUM;BALINTAWAK;RC;15,000.00;;
CONDOMINIUM;BALINTAWAK;CC;18,000.00;;
BARANGAY:;PALTOK;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;2ND REV. ZV/SQ.M.;;
ANAK BAYAN;DEL MONTE;RR;2,500.00;;
ARAGON;DEL MONTE;RR;2,500.00;;
ARAW;DEL MONTE;RR;2,500.00;;
BALER;DEL MONTE;RR;2,500.00;;
BALER;DEL MONTE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BASA;DEL MONTE;RR;2,500.00;;
BENITEZ;DEL MONTE;RR;2,500.00;;
