RDO:;RDO NO. 26 - MALABON-NAVOTAS;;;;
CONSUNJI SUBD;INTERIOR;RR;1,200.00;;
ESTRELLA;MAL-NAV BDRY-LEONO;RR;1,800.00;;
ESTRELLA;INTERIOR;RR;1,200.00;;
ESTRELLA;MAL-NAV BDRY-LEONO;CR;3,600.00;;
ESTRELLA;INTERIOR;CR;3,000.00;;
LEONO;RIZAL AVE-END;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
MANAPAT;RIZAL AVE-END;RR;4,800.00;;
MANAPAT;INTERIOR;RR;3,600.00;;
RIVERA;RIZAL AVE-END;RR;4,800.00;;
RIVERA;INTERIOR;RR;3,600.00;;
RIZAL AVE EXT;MUN BLDG-TONSUYA;RR;4,800.00;;
RIZAL AVE EXT;INTERIOR;RR;3,600.00;;
RIZAL AVE EXT;MUN BLDG-TONSUYA;CR;6,000.00;;
RIZAL AVE EXT;INTERIOR;CR;4,800.00;;
SEVILLA BLVD;MUN BLDG-ESTRELLA;RR;4,800.00;;
SEVILLA BLVD;INTERIOR;RR;3,600.00;;
SEVILLA BLVD;MUN BLDG-ESTRELLA;CR;6,000.00;;
SEVILLA BLVD;INTERIOR;CR;4,800.00;;
ALL OTHER STREETS;;RR;3,600.00;;
ALL OTHER STREETS;INTERIOR;RR;2,400.00;;
CITY/MUNICIPALITY:   MALABON;;;;;
BARANGAY:  TINAJEROS;;;;;
ACTIVIDAD;SOCIEGO - ESPERANZA;RR;1,320.00;;
ACTIVIDAD;SOCIEGO - ESPERANZA;CR;1,920.00;;
ALBA;DEL PILAR - BUSTAMANTE;RR;1,320.00;;
ARASITY AVE;LITTLE BAGUIO SUBD;RR;1,320.00;;
ARASITY AVE;LITTLE BAGUIO SUBD;CR;1,920.00;;
B RIVERA;SANCHEZ - G PASCUAL;RR;1,560.00;;
B RIVERA;SANCHEZ - G PASCUAL;CR;2,160.00;;
BUSTAMANTE;SANCIANGCO;RR;1,320.00;;
BUSTAMANTE;SANCIANGCO;CR;1,920.00;;
CAINGIN;DEL PILAR - BUSTAMANTE;RR;1,320.00;;
CAINGIN;INTERIOR;RR;840.00;;
CAINGIN;INTERIOR;CR;1,920.00;;
CELIA;CRISPIN - SISA;RR;1,320.00;;
CELIA;CRISPIN - SISA;CR;1,920.00;;
CONCHA;SOCIEGO - ACTIVIDAD;RR;1,440.00;;
CONCHA;SOCIEGO - ACTIVIDAD;CR;2,040.00;;
CRISPIN;RIVERA - GOV PASCUAL;RR;1,440.00;;
CRISPIN;RIVERA - GOV PASCUAL;CR;2,040.00;;
DELA CRUZ;SARMIENTO - RIVERA;RR;1,440.00;;
DELA CRUZ;SARMIENTO - RIVERA;CR;2,040.00;;
DIZON;SARMIENTO - RIVERA;RR;1,320.00;;
DIZON;SARMIENTO - RIVERA;CR;1,920.00;;
DONA VICTORIA;ARASITY AVE-SISA;RR;1,680.00;;
DONA VICTORIA;ARASITY AVE-SISA;CR;2,280.00;;
DULO;DEL PILAR - BUSTAMANTE;RR;1,320.00;;
ESPERANZA;ACTIVIDAD - SOCIEGO;RR;1,320.00;;
ESPERANZA;ACTIVIDAD - SOCIEGO;CR;1,920.00;;
ESPIRITU;SANCHEZ -END;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
GOV PASCUAL;M H DEL PILAR - MRR;RR;4,800.00;;
;;CR;5,400.00;;
GOLDENDALE SUBD;;RR;6,000.00;;
GOLDENDALE SUBD;;I;6,600.00;;
GONZALES SUBD;;RR;840.00;;
LA TRINIDAD SUBD;;RR;840.00;;
MEJORADA;M H DEL PILAR - TRABAJO;RR;1,320.00;;
MEJORADA;M H DEL PILAR - TRABAJO;CR;1,920.00;;
MESINA;M H DEL PILAR-SANCHEZ;RR;1,440.00;;
MESINA;M H DEL PILAR-SANCHEZ;CR;2,040.00;;
M H DEL PILAR;PASCUAL - TINAJEROS;RR;3,600.00;;
M H DEL PILAR;PASCUAL - TINAJEROS;CR;4,200.00;;
PERLA;SOCIEGO - CALLEJON;RR;1,320.00;;
PERLA;SOCIEGO - CALLEJON;CR;1,920.00;;
SANCHEZ;M H DEL PILAR- RIVERA;RR;1,560.00;;
SANCHEZ;M H DEL PILAR- RIVERA;CR;2,040.00;;
SANCIANGCO;M H DEL PILAR - END;RR;3,000.00;;
SANCIANGCO;M H DEL PILAR - END;CR;3,600.00;;
SISA;GOV PASCUAL ST - END;RR;1,920.00;;
SISA;GOV PASCUAL ST - END;CR;2,280.00;;
SOCIEGO;MEJORADA - ESPERANZA;RR;1,320.00;;
SOCIEGO;MEJORADA - ESPERANZA;CR;1,920.00;;
ST JAMES VILLAGE;;RR;840.00;;
TRABAJO;SOCIEGO - ACTIVIDAD;RR;1,320.00;;
VILLARBA;M H DEL PILAR;RR;1,320.00;;
J LUNA;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;RR;1,320.00;;
CITY/MUNICIPALITY:;MALABON;;;;
BARANGAY:;TONSUYA;;;;
ROQUE;SANCIANGCO-END;RR;1,800.00;;
ROQUE;INTERIOR;RR;1,200.00;;
DELA CRUZ;RIZAL AVE-VILLANUEVA;RR;4,800.00;;
DELA CRUZ;INTERIOR;RR;3,600.00;;
MAPALAD;PINAGPALA-END;RR;1,800.00;;
;INTERIOR;RR;1,200.00;;
ORTEGA;SANCIANGCO-PINAGPALA;RR;3,000.00;;
ORTEGA;INTERIOR;RR;1,800.00;;
PALMARIO;SANCIANGCO-END;RR;1,800.00;;
PALMARIO;INTERIOR;RR;1,200.00;;
PASCO;SANCIANGCO-ORTEGA;RR;1,800.00;;
PASCO;INTERIOR;RR;1,200.00;;
PINAGPALA;SANCIANGCO-ORTEGA;RR;1,800.00;;
PINAGPALA;INTERIOR;RR;1,200.00;;
RIZAL AVE;TONSUYA BRIDGE-LETRE;RR;4,800.00;;
RIZAL AVE;INTERIOR;RR;3,600.00;;
RIZAL AVE;TONSUYA BRIDGE-LETRE;CR;6,000.00;;
RIZAL AVE;INTERIOR;CR;4,200.00;;
SANCIANGCO;RIZAL AVE-CATMON BRIDGE;RR;4,200.00;;
SANCIANGCO;INTERIOR;RR;3,000.00;;
VILLANUEVA;SANCIANGCO;RR;1,800.00;;
VILLANUEVA;INTERIOR;RR;1,200.00;;
ALL OTHER STREETS;;RR;1,800.00;;
ALL OTHER STREETS;INTERIOR;RR;1,200.00;;
CITY/MUNICIPALITY:;MALABON;;;;
BARANGAY:;TUGATOG;;;;
A MARTIN;DEL PILAR -HERNANDEZ;RR;1,320.00;;
ACERO;COBRA-PAZ;RR;1,680.00;;
ACERO;COBRA-PAZ;CR;2,280.00;;
ALUMINIO;PAZ-ORO;RR;1,680.00;;
ALUMINIO;PAZ-ORO;CR;2,280.00;;
ASOGUE;PAZ-PLATA;RR;1,680.00;;
ASOGUE;PAZ-PLATA;CR;2,280.00;;
BONIFACIO;LIGAYA-CREEK;RR;1,560.00;;
BONIFACIO;LIGAYA-CREEK;CR;2,160.00;;
BRONCE;ZINC-PAZ;RR;1,680.00;;
BRONCE;ZINC-PAZ;CR;2,280.00;;
CARIDAD;INOCENCIA-PACENCIA;RR;1,560.00;;
CARIDAD;INOCENCIA-PACENCIA;CR;2,160.00;;
COBRA;M H DEL PILAR-ACERO;RR;1,560.00;;
COBRA;M H DEL PILAR-ACERO;CR;2,160.00;;
COMMERCIO;DEL PILAR-PROSPERIDAD;RR;1,680.00;;
COMMERCIO;DEL PILAR-PROSPERIDAD;CR;2,280.00;;
CONSTANCIA;DEL PILAR-PROSPERIDAD;RR;1,560.00;;
CONSTANCIA;DEL PILAR-PROSPERIDAD;CR;2,040.00;;
CONSUELO;MA CLARA-END;RR;1,560.00;;
CONSUELO;MA CLARA-END;CR;2,160.00;;
DECOMO;MRR;RR;1,560.00;;
DECOMO;MRR;CR;2,160.00;;
DESCANSO;;RR;1,560.00;;
DEVACHAN;PACENCIA-PRELAYA;RR;1,560.00;;
DEVACHAN;PACENCIA-PRELAYA;CR;2,160.00;;
ESTANIO;PLATA-PAZ;RR;1,680.00;;
ESTANIO;PLATA-PAZ;CR;2,280.00;;
GOV PASCUAL;M H DEL PILAR;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
HERNANDEZ-HONRADEZ;LINGKOD NAYON-PRELAYA;RR;1,680.00;;
HERNANDEZ-HONRADEZ;LINGKOD NAYON-PRELAYA;CR;2,280.00;;
IGLESIA NI CRISTO;LOTS AROUND;RR;1,680.00;;
IGLESIA NI CRISTO;LOTS AROUND;CR;2,280.00;;
INDUSTRIA;HERNANDEZ-PROSPERIDAD;RR;1,560.00;;
INOCENCIA;DEL PILAR-DEVACHAN;RR;1,680.00;;
INOCENCIA;DEL PILAR-DEVACHAN;CR;2,280.00;;
J P RIZAL;BONIFACIO-CONSUELO;RR;1,680.00;;
J P RIZAL;BONIFACIO-CONSUELO;CR;2,280.00;;
LIBERTAD;DEL PILAR-PROSPERIDAD;RR;1,680.00;;
LIBERTAD;DEL PILAR-PROSPERIDAD;CR;2,280.00;;
LIGAYA;;RR;1,680.00;;
LIGAYA;;CR;2,280.00;;
LINGKOD NAYON;HERNANDEZ-J P RIZAL;RR;1,680.00;;
LINGKOD NAYON;HERNANDEZ-J P RIZAL;CR;2,280.00;;
LIWAYWAY;;RR;1,680.00;;
LIWAYWAY;;CR;2,280.00;;
MABUHAY SUBD;RFS 3;RR;1,560.00;;
MABUHAY SUBD;RFS 3;CR;2,160.00;;
MANOTOK SUBD;;RR;1,560.00;;
MANOTOK SUBD;;CR;2,160.00;;
MARIA CLARA;LIWAYWAY-BONIFACIO;RR;1,680.00;;
MARIA CLARA;LIWAYWAY-BONIFACIO;CR;2,280.00;;
MERCURIO;;RR;1,680.00;;
MERCURIO;;CR;2,280.00;;
M H DEL PILAR;MAL-CAL BDRY-PASCUAL;RR;4,200.00;;
M H DEL PILAR;MAL-CAL BDRY-PASCUAL;CR;4,800.00;;
M L QUEZON;BONIFACIO-NIRVANA;RR;1,560.00;;
M L QUEZON;BONIFACIO-NIRVANA;CR;2,160.00;;
NIRVANA;ALUMINIO-J P RIZAL;RR;1,680.00;;
NIRVANA;ALUMINIO-J P RIZAL;CR;2,280.00;;
ORO;ALUMINIO-M H DEL PILAR;RR;1,560.00;;
ORO;ALUMINIO-M H DEL PILAR;CR;2,160.00;;
PACENCIA;DEVACHAN-CARIDAD;RR;1,560.00;;
PACENCIA;DEVACHAN-CARIDAD;CR;2,160.00;;
PAZ STREET & EXTENSION;DEL PILAR-PROSPERIDAD;RR;1,680.00;;
PLATA;ASOGUE-M H DEL PILAR;RR;1,680.00;;
PLATA;ASOGUE-M H DEL PILAR;CR;2,280.00;;
PRELAYA;M H DEL PILAR-BOUNDARY;RR;1,680.00;;
PRELAYA;M H DEL PILAR-BOUNDARY;CR;2,280.00;;
PROGALIDAD;HONRADEZ-PROSPERIDAD;RR;1,560.00;;
PROGALIDAD;HONRADEZ-PROSPERIDAD;CR;2,160.00;;
PROGRESO;DEL PILAR-PROSPERIDAD;RR;1,680.00;;
PROGRESO;DEL PILAR-PROSPERIDAD;CR;2,280.00;;
PROSPERIDAD;PRELAYA-LINGKOD NAYON;RR;1,560.00;;
PROSPERIDAD;PRELAYA-LINGKOD NAYON;CR;2,160.00;;
PUREZA;DEL PILAR-PROSPERIDAD;RR;1,680.00;;
PUREZA;DEL PILAR-PROSPERIDAD;CR;2,280.00;;
TAMBOBONG ESTATE;ALL BLK ROAD & LOT;RR;1,680.00;;
TAMBOBONG ESTATE;ALL BLK ROAD & LOT;CR;2,280.00;;
ZINC;M H DEL PILAR-END;RR;1,560.00;;
ZINC;M H DEL PILAR-END;CR;2,160.00;;
ALL OTHER STREETS;;RR;1,440.00;;
FISHPONDS;;A;240.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;BAGUMBAYAN NORTH;;;;
DR C. BAUSA;M NAVAL - SAN MARCOS;APD;2,640.00;;
H. IGNACIO;SAN MARCOS - MLA BAY;APD;2,640.00;;
M. NAVAL;C BAUSA - M IGNACIO;RR;5,280.00;;
M. NAVAL;C BAUSA - M IGNACIO;CR;6,240.00;;
P. CADORNIGA;C BAUSA - M MONROY;APD;2,640.00;;
SAN MARCOS;C BAUSA - M IGNACIO;RR;3,120.00;;
ALL OTHER STREETS;;RR;2,640.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;BAGUMBAYAN SOUTH;;;;
P CADORNIGA;M NAVAL - MANILA;APD;2,640.00;;
P CADORNIGA;C BAUSA - BAJOGA;APD;2,640.00;;
SAN MARCOS;TIOCO - IGNACIO;RR;4,800.00;;
SAN MARCOS;TIOCO - IGNACIO;CR;5,760.00;;
SAN MARCOS;TIOCO - BAUSA;RR;2,880.00;;
TAGANAHAN ST;M NAVAL - SAN MARCOS;RR;6,000.00;;
TAGANAHAN ST;SAN MARCOS - MLA BAY;RR;6,000.00;;
TAGANAHAN ST;M NAVAL - MAL-NAV RIVER;RR;6,000.00;;
TIOCO;M NAVAL -SAN MARCOS;RR;3,360.00;;
ALL OTHER STREETS;;RR;2,640.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;BANCULASI;;;;
ALPHA;M NAVAL - TUAZON;RR;2,640.00;;
ALPHA;M NAVAL - TUAZON;CR;3,600.00;;
E DE GUZMAN ST -SIOSON;;APD;2,640.00;;
LACSON;M NAVAL - END;APD;2,640.00;;
LUNA;M NAVAL - END;RR;2,880.00;;
M. NAVAL;LACSON - TIOCO;RR;5,040.00;;
M. NAVAL;LACSON - TIOCO;CR;6,000.00;;
SAN LAZARO;S DE GALICIA - ALPHA;APD;2,640.00;;
SANTIAGO DE GALICIA;TUAZON - END;RR;2,640.00;;
SIOSON;;CR;3,360.00;;
SIOSON;;APD;2,640.00;;
TIOCO - CALLEJON;NAVAL - MALABON RIVER;RR;3,360.00;;
ALL OTHER STREETS;;RR;3,360.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;DAANG HARI;;;;
A. IGNACIO;M NAVAL - G PASCUAL;RR;2,160.00;;
A. IGNACIO;G PASCUAL - MLA BAY;RR;1,200.00;;
F. PASCUAL;MALABON RIVER - MLA BAY;RR;1,800.00;;
DAANGHARI;M NAVAL - S PASCUAL;RR;1,800.00;;
DAANGHARI;G PASCUAL - MLA BAY;RR;1,200.00;;
GOV. PASCUAL;F PASCUAL - BRGY BDRY;RR;2,160.00;;
GOV. PASCUAL;F PASCUAL - BRGY BDRY;CR;3,000.00;;
J. ALONZO (CALLEJON);M NAVAL - G PASCUAL;RR;1,800.00;;
J. ALONZO;F PASCUAL - P. SOLIMAN;RR;1,800.00;;
J. ALONZO;F PASCUAL - P. SOLIMAN;CR;1,800.00;;
LAPU-LAPU ST;GOV. PASCUAL - M NAVAL;RR;1,800.00;;
M NAVAL;F PASCUAL - BRGY BDRY;RR;3,600.00;;
M NAVAL;F PASCUAL - BRGY BDRY;CR;4,200.00;;
M NAVAL;F PASCUAL - BRGY BDRY;I;4,200.00;;
FERRY NO 3;M NAVAL - END;RR;1,800.00;;
FERRY NO 3;M NAVAL - END;I;1,800.00;;
RAJAH BAGINDA (CJN);G PASCUAL - M NAVAL;RR;1,200.00;;
RAJAH BAGO (CJN);M NAVAL - END;RR;1,200.00;;
RAJAH HUMABON (CJN);M NAVAL - G PASCUAL;RR;1,200.00;;
RAJAH KALANTIAO (CJN);M NAVAL - G PASCUAL;RR;1,200.00;;
RAJAH LAPU-LAPU (CJN);G PASCUAL - MLA BAY;RR;1,200.00;;
RAJAH MAGAT SALAMAT;G PASCUAL M NAVAL;RR;1,200.00;;
RAJAH MATANDA (CJN);M NAVAL - END;RR;1,200.00;;
RAJAH SIKATUNA (CJN);M NAVAL - END;RR;1,200.00;;
RAJAH TUPAS (CJN);G PASCUAL - M NAVAL;RR;1,200.00;;
ALL OTHER STREETS;;RR;1,200.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;NAVOTAS EAST;;;;
BARADERO;SAN MARCOS - L. YANGCO;RR;3,000.00;;
BARADERO;SAN MARCOS - L. YANGCO;CR;3,360.00;;
BARADERO;SAN MARCOS - L. YANGCO;I;3,360.00;;
DAVILLA (CJN);SAN MARCOS - M. NAVAL;RR;2,160.00;;
ESTRELLA;SAN MARCOS - MALABON BR;RR;3,360.00;;
ESTRELLA;SAN MARCOS - MALABON BR;CR;3,600.00;;
H. IGNACIO;M NAVAL - L YANGCO;RR;2,400.00;;
H. MONROY (CJN);SAN MARCOS - MLA BAY;RR;2,160.00;;
L. R. YANGCO;ESTRELLA - BARADERO;RR;3,360.00;;
L. R. YANGCO;H IGNACIO - BARADERO;APD;2,400.00;;
M. NAVAL;H IGNACIO - BARADERO;RR;3,000.00;;
M. NAVAL;H IGNACIO - BARADERO;CR;3,600.00;;
SAN MARCOS;CJN MONROY - BARADERO;RR;3,000.00;;
ALL OTHER STREETS;;RR;2,640.00;;
ALL OTHER STREETS;;;;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;NAVOTAS WEST;;;;
DAVILLA;P CADORNIGA - MLA BAY;APD;2,160.00;;
ESTRELLA;SAN MARCOS - MLA BAY;APD;2,160.00;;
H. DE VERA;P CADORNIGA - PASCUAL;RR;2,160.00;;
H. MONROY (CJN);SAN MARCOS - MLA BAY;APD;2,160.00;;
P CADORNIGA;H MONROY - N DE VERA;APD;2,160.00;;
SAN MARCOS;H MONROY - BARADERO;RR;2,400.00;;
ALL OTHER STREETS;;RR;2,400.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;NORTH BAY BLVD NORTH;;;;
LACSON;NORTH BAY BLVD - END;APD;6,480.00;;
NORTH BAY BLVD;MAIN ENTR - FISHERY;APD;6,480.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;NORTH BAY BLVD SOUTH;;;;
C-3 ROAD;;RR;6,000.00;;
C-3 ROAD;;CR;8,400.00;;
KAPITBAHAYAN;VIRGO DRIVE;RR;4,440.00;;
KAPITBAHAYAN;VIRGO DRIVE;CR;4,800.00;;
LAPU-LAPU- AVE;;RR;6,000.00;;
LAPU-LAPU- AVE;;CR;8,400.00;;
NORTH BAY BLVD;MARALA BR - MAIN F;CR;5,400.00;;
NORTH BAY BLVD;MARALA BR - MAIN F;I;5,400.00;;
ALL OTHER STREETS;;RR;4,440.00;;
ALL OTHER STREETS;;CR;4,800.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;SAN JOSE;;;;
M. POLICARPIO (BAGONG  BO.);G PASCUAL - MLA BAY;RR;1,200.00;;
ALONZO;GONZALES - F PASCUAL;RR;1,200.00;;
S. ANDRES (CJN);;RR;2,400.00;;
CELESTINO (CJN);;RR;2,400.00;;
E. NAVAL (FERRY 3);NAVAL - MAL-NAV RIVER;RR;1,800.00;;
F. TUAZON (CJN);G PASCUAL - MLA BAY;RR;1,800.00;;
F. PASCUAL;NAVAL - MLA BAY;RR;2,160.00;;
FERRY NO 3;NAVAL - MAL-NAV RIVER;RR;1,800.00;;
FERRY NO 3;NAVAL - MAL-NAV RIVER;I;1,800.00;;
G. PASCUAL;P. GABRIEL - F. PASCUAL;RR;2,160.00;;
G. PASCUAL;P. GABRIEL - F. PASCUAL;I;2,160.00;;
T. GONZALES;M NAVAL - G PASCUAL;RR;1,200.00;;
KAHUNARI;M NAVAL - END;RR;1,200.00;;
LOS MARTIRES;M NAVAL - G PASCUAL;RR;3,000.00;;
LOS MARTIRES;G PASCUAL - MLA BAY;RR;1,200.00;;
M. NAVAL;P GABRIEL - F PASCUAL;RR;3,600.00;;
M. NAVAL;P GABRIEL - F PASCUAL;CR;4,200.00;;
M. NAVAL;P GABRIEL - F PASCUAL;I;4,200.00;;
MELCHORA NAVAL;M NAVAL - END;RR;1,200.00;;
P. GABRIEL;M NAVAL - G PASCUAL;RR;3,360.00;;
P. GABRIEL;G PASCUAL - MLA BAY;RR;3,360.00;;
P. PADILLA;G PASCUAL - M NAVAL;RR;1,800.00;;
T. POLICARPIO;G PASCUAL - MLA BAY;RR;1,200.00;;
UNION;G A PASCUAL - END;RR;1,800.00;;
SANTILLAN;;RR;1,200.00;;
JEWELS;;RR;1,200.00;;
ALL OTHER STREETS;;RR;1,200.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;SAN RAFAEL VILLAGE;;;;
BENJAMIN;;RR;3,000.00;;
BENJAMIN;;CR;3,000.00;;
BENJAMIN;;I;3,000.00;;
BERNARDO;;RR;3,000.00;;
BERNARDO;;CR;3,000.00;;
BERNARDO;;I;3,000.00;;
CATALINA;;CR;3,000.00;;
ENCARNACION;;RR;3,000.00;;
ENCARNACION;;CR;3,000.00;;
ENCARNACION;;I;3,000.00;;
ESCODA;;RR;3,000.00;;
ESCODA;;CR;3,000.00;;
ESCODA;;I;3,000.00;;
FEDERICO;;RR;3,000.00;;
FEDERICO;;CR;3,000.00;;
FEDERICO;;I;3,000.00;;
FRANCISCO;;RR;3,000.00;;
FRANCISCO;;CR;3,000.00;;
FRANCISCO;;I;3,000.00;;
KALAKAL;;RR;3,000.00;;
KALAKAL;;CR;3,000.00;;
KALAKAL;;I;3,000.00;;
MULING PAGSILANG;;RR;3,000.00;;
MULING PAGSILANG;;CR;3,000.00;;
MULING PAGSILANG;;I;3,000.00;;
RIVERSIDE;;RR;2,400.00;;
RIVERSIDE;;I;2,400.00;;
ROAD 2;;RR;2,400.00;;
ROAD 2;;I;2,400.00;;
SIMEON DE JESUS;;RR;2,400.00;;
SIMEON DE JESUS;;CR;2,400.00;;
SIMEON DE JESUS;;I;2,400.00;;
ALL OTHER STREETS;;RR;2,400.00;;
ALL OTHER STREETS;;CR;2,400.00;;
ALL OTHER STREETS;;I;2,400.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;SAN ROQUE;;;;
A. ANGELES (CJN);J ROLDAN - A LEONGSON;RR;2,160.00;;
A. DELA CRUZ;M NAVAL - G PASCUAL;RR;2,400.00;;
A. LEONGSON;M NAVAL - G PASCUAL;RR;2,400.00;;
B. DE ASIS (CJN);J ROLDAN - LEONGSON;RR;2,160.00;;
CAMIA;J ROLDAN - END;APD;1,200.00;;
CHAMPACA (CJN);J ROLDAN - END;APD;1,200.00;;
CAMPUPOT ST;J ROLDAN - END;RR;1,800.00;;
DAMA DE NOCHE (CJN);J ROLDAN - END;APD;1,200.00;;
E. CABRERA (CJN);J ROLDAN - LEONGSON;RR;2,160.00;;
EVERLASTING (CJN);J ROLDAN - END;APD;1,200.00;;
F. BUNTAN (CJN);J ROLDAN -LEONGSON;RR;2,160.00;;
FERRY NO. 3;;RR;1,800.00;;
FERRY NO. 3;;I;1,800.00;;
FERRY NO. 4;M NAVAL - END;RR;1,800.00;;
FERRY NO. 4;M NAVAL - END;I;1,800.00;;
FERRY NO. 5 (CJN);M NAVAL - END;RR;1,800.00;;
G. A PASCUAL;SAN ROQUE - DAANGHARI BDRY;RR;2,400.00;;
GUMAMELA (CJN);J ROLDAN - END;APD;1,200.00;;
JUDGE ROLDAN;M NAVAL - G PASCUAL;RR;2,160.00;;
JUDGE ROLDAN;G PASCUAL - MLA BAY;RR;2,160.00;;
KAPALARAN;G PASCUAL - END;RR;1,800.00;;
KAPALARAN;G PASCUAL - END;I;2,040.00;;
M NAVAL;SAN ROQUE - DAANGHARI BDRY;RR;3,600.00;;
M NAVAL;SAN ROQUE - DAANGHARI BDRY;CR;4,200.00;;
M NAVAL;SAN ROQUE - DAANGHARI BDRY;I;4,200.00;;
MANALAYSAY;M NAVAL - G PASCUAL;RR;1,800.00;;
MONTE LOYOLA (CJN);;RR;1,800.00;;
P. GOMEZ;J ROLDAN - A LEONGSON;RR;1,800.00;;
ROSAL (CJN);J ROLDAN - A LEONGSON;APD;1,200.00;;
SAMPAGUITA (CJN);J ROLDAN - END;APD;1,200.00;;
ALL OTHER STREETS;J ROLDAN - END;RR;1,200.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;TANGOS;;;;
ABLOLA;M NAVAL - BUENAVENTURA;RR;2,160.00;;
ANTONIO;M NAVAL - L SANTOS;RR;1,800.00;;
B CRUZ;M NAVAL - END;APD;1,200.00;;
BUENAVENTURA;OLIVEROS - END;RR;1,800.00;;
BUENAVENTURA;OLIVEROS - END;I;2,160.00;;
CASENAS;M NAVAL - BUENAVENTURA;RR;1,800.00;;
DR A CRUZ;M NAVAL - END;APD;1,200.00;;
F PASCUAL;M NAVAL - END;RR;1,800.00;;
F PASCUAL;M NAVAL - END;CR;2,160.00;;
F PASCUAL;M NAVAL - END;I;1,800.00;;
FERRY NO. 5;;RR;1,800.00;;
J PASCUAL;M NAVAL - BUENAVENTURA;RR;1,800.00;;
L SANTOS;MANALAYSAY - F PASCUAL;RR;2,400.00;;
L SANTOS;MANALAYSAY - F PASCUAL;CR;3,000.00;;
M. JOSE;J PASCUAL - END;APD;1,200.00;;
M. NAVAL;MANALAYSAY - F PASCUAL;RR;3,240.00;;
M. NAVAL;MANALAYSAY - F PASCUAL;CR;3,600.00;;
M. NAVAL;J PASCUAL - B CRUZ;APD;1,200.00;;
OLIVEROS;M NAVAL - END;RR;2,160.00;;
OLIVEROS;M NAVAL - END;CR;2,160.00;;
;;I;2,160.00;;
ALL OTHER STREETS;;RR;1,200.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;TANZA;;;;
GABRIEL ST;CALLEJON;RR;1,200.00;;
GABRIEL ST;BRIDGE - FERRY;CR;1,440.00;;
MERVILLE SUBD;;RR;2,040.00;;
RODRIGUEZ;FERRY 5 - END;RR;1,440.00;;
ALL OTHER STREETS;;RR;1,200.00;;
FISHPONDS;;A;360.00;;
CITY/MUNICIPALITY:;NAVOTAS;;;;
BARANGAY:;SIPAC ALMAZEN;;;;
A SANTIAGO;M NAVAL - MLA BAY;APD;1,800.00;;
GOV. PASCUAL;M DE VERA - P GABRIEL;RR;2,400.00;;
M DE VERA;CADORNIGA - A PASCUAL;RR;2,400.00;;
M. NAVAL;VARADERO - P GABRIEL;RR;2,400.00;;
M. NAVAL;VARADERO - P GABRIEL;CR;3,000.00;;
P. CADORNIGA;VARADERO - M DE VERA;APD;1,200.00;;
P. GABRIEL;M NAVAL - MLA BAY;RR;1,440.00;;
VARADERO;YANGCO - P CADORNIGA;CR;3,000.00;;
ALL OTHER STREETS;;RR;2,160.00;;
ALL OTHER STREETS;;CR;2,160.00;;
